0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
176.0,176.0,160.69565217391303,153.04347826086956,153.04347826086956,198.95652173913044,206.6086956521739,214.2608695652174,176.0,176.0,191.30434782608697,198.95652173913044,198.95652173913044,191.30434782608697,183.65217391304347,153.04347826086956,194.7826086956522,194.7826086956522,236.52173913043478,264.3478260869565,194.7826086956522,222.6086956521739,250.43478260869566,264.3478260869565,292.17391304347825,333.9130434782609,264.3478260869565,306.0869565217391,347.82608695652175,222.6086956521739
176.0,176.0,160.69565217391303,153.04347826086956,153.04347826086956,198.95652173913044,206.6086956521739,214.2608695652174,176.0,176.0,191.30434782608697,198.95652173913044,191.30434782608697,191.30434782608697,183.65217391304347,153.04347826086956,194.7826086956522,194.7826086956522,236.52173913043478,264.3478260869565,194.7826086956522,222.6086956521739,250.43478260869566,264.3478260869565,306.0869565217391,333.9130434782609,264.3478260869565,306.0869565217391,347.82608695652175,222.6086956521739
176.0,183.65217391304347,160.69565217391303,153.04347826086956,153.04347826086956,198.95652173913044,206.6086956521739,214.2608695652174,176.0,176.0,191.30434782608697,198.95652173913044,191.30434782608697,191.30434782608697,183.65217391304347,153.04347826086956,194.7826086956522,194.7826086956522,222.6086956521739,250.43478260869566,194.7826086956522,222.6086956521739,250.43478260869566,264.3478260869565,306.0869565217391,333.9130434782609,264.3478260869565,306.0869565217391,347.82608695652175,222.6086956521739
176.0,183.65217391304347,160.69565217391303,153.04347826086956,153.04347826086956,198.95652173913044,206.6086956521739,214.2608695652174,176.0,176.0,191.30434782608697,191.30434782608697,191.30434782608697,191.30434782608697,183.65217391304347,153.04347826086956,194.7826086956522,194.7826086956522,222.6086956521739,250.43478260869566,194.7826086956522,222.6086956521739,250.43478260869566,264.3478260869565,306.0869565217391,333.9130434782609,264.3478260869565,306.0869565217391,347.82608695652175,222.6086956521739
176.0,183.65217391304347,160.69565217391303,153.04347826086956,153.04347826086956,198.95652173913044,206.6086956521739,214.2608695652174,176.0,176.0,191.30434782608697,198.95652173913044,191.30434782608697,191.30434782608697,183.65217391304347,139.1304347826087,194.7826086956522,194.7826086956522,222.6086956521739,250.43478260869566,194.7826086956522,222.6086956521739,250.43478260869566,264.3478260869565,306.0869565217391,333.9130434782609,264.3478260869565,306.0869565217391,347.82608695652175,222.6086956521739
183.65217391304347,183.65217391304347,160.69565217391303,160.69565217391303,153.04347826086956,198.95652173913044,206.6086956521739,221.91304347826087,176.0,176.0,183.65217391304347,191.30434782608697,198.95652173913044,191.30434782608697,183.65217391304347,139.1304347826087,194.7826086956522,194.7826086956522,222.6086956521739,250.43478260869566,194.7826086956522,222.6086956521739,250.43478260869566,264.3478260869565,306.0869565217391,333.9130434782609,264.3478260869565,306.0869565217391,347.82608695652175,222.6086956521739
183.65217391304347,183.65217391304347,160.69565217391303,160.69565217391303,153.04347826086956,198.95652173913044,206.6086956521739,221.91304347826087,176.0,176.0,183.65217391304347,191.30434782608697,198.95652173913044,191.30434782608697,183.65217391304347,139.1304347826087,194.7826086956522,194.7826086956522,222.6086956521739,250.43478260869566,194.7826086956522,222.6086956521739,250.43478260869566,264.3478260869565,306.0869565217391,333.9130434782609,264.3478260869565,306.0869565217391,347.82608695652175,222.6086956521739
183.65217391304347,183.65217391304347,160.69565217391303,160.69565217391303,160.69565217391303,198.95652173913044,206.6086956521739,221.91304347826087,176.0,176.0,183.65217391304347,191.30434782608697,198.95652173913044,191.30434782608697,183.65217391304347,139.1304347826087,194.7826086956522,194.7826086956522,222.6086956521739,250.43478260869566,194.7826086956522,222.6086956521739,250.43478260869566,250.43478260869566,306.0869565217391,320.0,250.43478260869566,306.0869565217391,347.82608695652175,222.6086956521739
183.65217391304347,183.65217391304347,160.69565217391303,160.69565217391303,160.69565217391303,198.95652173913044,214.2608695652174,221.91304347826087,176.0,176.0,183.65217391304347,191.30434782608697,198.95652173913044,191.30434782608697,183.65217391304347,139.1304347826087,194.7826086956522,194.7826086956522,222.6086956521739,250.43478260869566,194.7826086956522,222.6086956521739,250.43478260869566,250.43478260869566,306.0869565217391,333.9130434782609,250.43478260869566,306.0869565217391,347.82608695652175,222.6086956521739
183.65217391304347,183.65217391304347,160.69565217391303,160.69565217391303,160.69565217391303,198.95652173913044,214.2608695652174,221.91304347826087,176.0,176.0,183.65217391304347,191.30434782608697,198.95652173913044,191.30434782608697,183.65217391304347,139.1304347826087,180.8695652173913,194.7826086956522,222.6086956521739,250.43478260869566,194.7826086956522,222.6086956521739,250.43478260869566,250.43478260869566,306.0869565217391,333.9130434782609,250.43478260869566,306.0869565217391,347.82608695652175,222.6086956521739
176.0,183.65217391304347,160.69565217391303,160.69565217391303,160.69565217391303,198.95652173913044,214.2608695652174,221.91304347826087,176.0,176.0,183.65217391304347,191.30434782608697,198.95652173913044,191.30434782608697,183.65217391304347,139.1304347826087,180.8695652173913,194.7826086956522,222.6086956521739,250.43478260869566,194.7826086956522,222.6086956521739,250.43478260869566,250.43478260869566,306.0869565217391,333.9130434782609,250.43478260869566,306.0869565217391,347.82608695652175,222.6086956521739
176.0,183.65217391304347,160.69565217391303,160.69565217391303,160.69565217391303,198.95652173913044,214.2608695652174,221.91304347826087,176.0,176.0,183.65217391304347,191.30434782608697,198.95652173913044,191.30434782608697,183.65217391304347,139.1304347826087,180.8695652173913,194.7826086956522,222.6086956521739,250.43478260869566,194.7826086956522,222.6086956521739,250.43478260869566,250.43478260869566,306.0869565217391,333.9130434782609,250.43478260869566,306.0869565217391,347.82608695652175,222.6086956521739
176.0,183.65217391304347,160.69565217391303,160.69565217391303,160.69565217391303,206.6086956521739,214.2608695652174,221.91304347826087,176.0,176.0,183.65217391304347,191.30434782608697,198.95652173913044,191.30434782608697,183.65217391304347,139.1304347826087,180.8695652173913,194.7826086956522,222.6086956521739,250.43478260869566,194.7826086956522,222.6086956521739,250.43478260869566,250.43478260869566,306.0869565217391,347.82608695652175,250.43478260869566,306.0869565217391,347.82608695652175,222.6086956521739
176.0,183.65217391304347,160.69565217391303,160.69565217391303,160.69565217391303,206.6086956521739,214.2608695652174,221.91304347826087,176.0,176.0,183.65217391304347,191.30434782608697,198.95652173913044,191.30434782608697,183.65217391304347,139.1304347826087,180.8695652173913,194.7826086956522,222.6086956521739,250.43478260869566,194.7826086956522,222.6086956521739,250.43478260869566,250.43478260869566,306.0869565217391,347.82608695652175,250.43478260869566,306.0869565217391,347.82608695652175,222.6086956521739
176.0,183.65217391304347,160.69565217391303,160.69565217391303,160.69565217391303,198.95652173913044,214.2608695652174,221.91304347826087,176.0,176.0,183.65217391304347,191.30434782608697,198.95652173913044,191.30434782608697,183.65217391304347,139.1304347826087,180.8695652173913,194.7826086956522,222.6086956521739,264.3478260869565,194.7826086956522,222.6086956521739,250.43478260869566,250.43478260869566,306.0869565217391,347.82608695652175,250.43478260869566,306.0869565217391,347.82608695652175,222.6086956521739
176.0,183.65217391304347,160.69565217391303,160.69565217391303,160.69565217391303,206.6086956521739,214.2608695652174,221.91304347826087,176.0,176.0,183.65217391304347,198.95652173913044,198.95652173913044,191.30434782608697,183.65217391304347,139.1304347826087,180.8695652173913,194.7826086956522,222.6086956521739,264.3478260869565,194.7826086956522,222.6086956521739,250.43478260869566,264.3478260869565,306.0869565217391,361.7391304347826,264.3478260869565,306.0869565217391,347.82608695652175,222.6086956521739
176.0,183.65217391304347,160.69565217391303,160.69565217391303,160.69565217391303,206.6086956521739,214.2608695652174,221.91304347826087,176.0,176.0,183.65217391304347,198.95652173913044,198.95652173913044,191.30434782608697,183.65217391304347,139.1304347826087,180.8695652173913,194.7826086956522,222.6086956521739,264.3478260869565,194.7826086956522,222.6086956521739,250.43478260869566,264.3478260869565,306.0869565217391,361.7391304347826,264.3478260869565,306.0869565217391,347.82608695652175,222.6086956521739
176.0,183.65217391304347,160.69565217391303,160.69565217391303,160.69565217391303,198.95652173913044,214.2608695652174,221.91304347826087,176.0,176.0,183.65217391304347,198.95652173913044,198.95652173913044,191.30434782608697,183.65217391304347,139.1304347826087,180.8695652173913,194.7826086956522,222.6086956521739,264.3478260869565,194.7826086956522,222.6086956521739,250.43478260869566,264.3478260869565,306.0869565217391,361.7391304347826,264.3478260869565,306.0869565217391,347.82608695652175,222.6086956521739
176.0,183.65217391304347,160.69565217391303,160.69565217391303,160.69565217391303,198.95652173913044,214.2608695652174,221.91304347826087,176.0,176.0,183.65217391304347,198.95652173913044,198.95652173913044,191.30434782608697,183.65217391304347,139.1304347826087,180.8695652173913,194.7826086956522,222.6086956521739,264.3478260869565,180.8695652173913,222.6086956521739,250.43478260869566,264.3478260869565,306.0869565217391,361.7391304347826,264.3478260869565,306.0869565217391,347.82608695652175,222.6086956521739
176.0,183.65217391304347,160.69565217391303,160.69565217391303,160.69565217391303,198.95652173913044,214.2608695652174,221.91304347826087,176.0,176.0,183.65217391304347,198.95652173913044,198.95652173913044,191.30434782608697,183.65217391304347,139.1304347826087,180.8695652173913,194.7826086956522,222.6086956521739,264.3478260869565,180.8695652173913,222.6086956521739,250.43478260869566,250.43478260869566,306.0869565217391,347.82608695652175,250.43478260869566,306.0869565217391,347.82608695652175,222.6086956521739
176.0,176.0,160.69565217391303,153.04347826086956,153.04347826086956,198.95652173913044,214.2608695652174,214.2608695652174,176.0,176.0,183.65217391304347,198.95652173913044,206.6086956521739,198.95652173913044,183.65217391304347,125.21739130434783,180.8695652173913,194.7826086956522,222.6086956521739,250.43478260869566,180.8695652173913,208.69565217391303,250.43478260869566,264.3478260869565,306.0869565217391,347.82608695652175,250.43478260869566,306.0869565217391,333.9130434782609,222.6086956521739
176.0,176.0,160.69565217391303,153.04347826086956,153.04347826086956,198.95652173913044,214.2608695652174,214.2608695652174,176.0,176.0,183.65217391304347,198.95652173913044,206.6086956521739,198.95652173913044,183.65217391304347,125.21739130434783,180.8695652173913,194.7826086956522,222.6086956521739,264.3478260869565,180.8695652173913,222.6086956521739,250.43478260869566,250.43478260869566,306.0869565217391,347.82608695652175,250.43478260869566,306.0869565217391,333.9130434782609,222.6086956521739
176.0,176.0,160.69565217391303,153.04347826086956,153.04347826086956,206.6086956521739,214.2608695652174,221.91304347826087,176.0,176.0,183.65217391304347,198.95652173913044,206.6086956521739,198.95652173913044,183.65217391304347,125.21739130434783,166.95652173913044,180.8695652173913,222.6086956521739,250.43478260869566,180.8695652173913,222.6086956521739,250.43478260869566,250.43478260869566,306.0869565217391,347.82608695652175,250.43478260869566,306.0869565217391,333.9130434782609,222.6086956521739
176.0,176.0,160.69565217391303,153.04347826086956,153.04347826086956,206.6086956521739,214.2608695652174,221.91304347826087,176.0,176.0,183.65217391304347,198.95652173913044,206.6086956521739,198.95652173913044,183.65217391304347,125.21739130434783,166.95652173913044,180.8695652173913,222.6086956521739,250.43478260869566,180.8695652173913,222.6086956521739,250.43478260869566,250.43478260869566,306.0869565217391,347.82608695652175,250.43478260869566,306.0869565217391,333.9130434782609,222.6086956521739
176.0,176.0,160.69565217391303,153.04347826086956,145.3913043478261,206.6086956521739,214.2608695652174,221.91304347826087,176.0,176.0,183.65217391304347,198.95652173913044,206.6086956521739,191.30434782608697,183.65217391304347,125.21739130434783,166.95652173913044,180.8695652173913,222.6086956521739,250.43478260869566,180.8695652173913,208.69565217391303,250.43478260869566,250.43478260869566,306.0869565217391,361.7391304347826,250.43478260869566,306.0869565217391,347.82608695652175,222.6086956521739
176.0,183.65217391304347,160.69565217391303,153.04347826086956,145.3913043478261,206.6086956521739,214.2608695652174,221.91304347826087,176.0,176.0,191.30434782608697,198.95652173913044,198.95652173913044,191.30434782608697,183.65217391304347,125.21739130434783,166.95652173913044,180.8695652173913,222.6086956521739,250.43478260869566,180.8695652173913,208.69565217391303,250.43478260869566,250.43478260869566,306.0869565217391,361.7391304347826,250.43478260869566,306.0869565217391,347.82608695652175,222.6086956521739
176.0,183.65217391304347,160.69565217391303,153.04347826086956,145.3913043478261,206.6086956521739,214.2608695652174,221.91304347826087,176.0,176.0,191.30434782608697,198.95652173913044,198.95652173913044,191.30434782608697,183.65217391304347,125.21739130434783,166.95652173913044,180.8695652173913,222.6086956521739,250.43478260869566,180.8695652173913,208.69565217391303,250.43478260869566,250.43478260869566,306.0869565217391,361.7391304347826,250.43478260869566,306.0869565217391,347.82608695652175,208.69565217391303
176.0,183.65217391304347,160.69565217391303,153.04347826086956,145.3913043478261,206.6086956521739,214.2608695652174,221.91304347826087,176.0,176.0,191.30434782608697,198.95652173913044,198.95652173913044,198.95652173913044,183.65217391304347,125.21739130434783,166.95652173913044,180.8695652173913,208.69565217391303,250.43478260869566,180.8695652173913,208.69565217391303,250.43478260869566,250.43478260869566,306.0869565217391,361.7391304347826,250.43478260869566,306.0869565217391,347.82608695652175,222.6086956521739
176.0,183.65217391304347,160.69565217391303,153.04347826086956,145.3913043478261,206.6086956521739,214.2608695652174,221.91304347826087,176.0,176.0,191.30434782608697,198.95652173913044,198.95652173913044,198.95652173913044,183.65217391304347,125.21739130434783,166.95652173913044,180.8695652173913,208.69565217391303,250.43478260869566,180.8695652173913,222.6086956521739,250.43478260869566,250.43478260869566,306.0869565217391,347.82608695652175,250.43478260869566,306.0869565217391,361.7391304347826,222.6086956521739
183.65217391304347,183.65217391304347,160.69565217391303,153.04347826086956,145.3913043478261,206.6086956521739,214.2608695652174,221.91304347826087,176.0,176.0,191.30434782608697,198.95652173913044,198.95652173913044,198.95652173913044,183.65217391304347,125.21739130434783,166.95652173913044,180.8695652173913,208.69565217391303,236.52173913043478,180.8695652173913,222.6086956521739,250.43478260869566,264.3478260869565,306.0869565217391,347.82608695652175,264.3478260869565,306.0869565217391,361.7391304347826,222.6086956521739
183.65217391304347,183.65217391304347,160.69565217391303,153.04347826086956,145.3913043478261,206.6086956521739,214.2608695652174,221.91304347826087,176.0,176.0,191.30434782608697,198.95652173913044,198.95652173913044,191.30434782608697,183.65217391304347,125.21739130434783,166.95652173913044,180.8695652173913,208.69565217391303,236.52173913043478,180.8695652173913,208.69565217391303,250.43478260869566,264.3478260869565,306.0869565217391,361.7391304347826,250.43478260869566,306.0869565217391,361.7391304347826,222.6086956521739
183.65217391304347,183.65217391304347,160.69565217391303,153.04347826086956,145.3913043478261,206.6086956521739,214.2608695652174,221.91304347826087,176.0,176.0,183.65217391304347,198.95652173913044,198.95652173913044,191.30434782608697,183.65217391304347,125.21739130434783,166.95652173913044,180.8695652173913,208.69565217391303,250.43478260869566,180.8695652173913,222.6086956521739,250.43478260869566,264.3478260869565,306.0869565217391,347.82608695652175,264.3478260869565,306.0869565217391,361.7391304347826,222.6086956521739
183.65217391304347,183.65217391304347,160.69565217391303,153.04347826086956,145.3913043478261,206.6086956521739,214.2608695652174,221.91304347826087,176.0,176.0,183.65217391304347,198.95652173913044,198.95652173913044,191.30434782608697,183.65217391304347,111.30434782608695,166.95652173913044,180.8695652173913,208.69565217391303,236.52173913043478,180.8695652173913,222.6086956521739,250.43478260869566,264.3478260869565,306.0869565217391,347.82608695652175,264.3478260869565,306.0869565217391,361.7391304347826,222.6086956521739
183.65217391304347,183.65217391304347,160.69565217391303,153.04347826086956,153.04347826086956,206.6086956521739,214.2608695652174,221.91304347826087,176.0,176.0,183.65217391304347,198.95652173913044,198.95652173913044,191.30434782608697,183.65217391304347,111.30434782608695,166.95652173913044,180.8695652173913,208.69565217391303,250.43478260869566,180.8695652173913,208.69565217391303,250.43478260869566,250.43478260869566,306.0869565217391,347.82608695652175,250.43478260869566,306.0869565217391,361.7391304347826,222.6086956521739
183.65217391304347,183.65217391304347,160.69565217391303,153.04347826086956,153.04347826086956,214.2608695652174,214.2608695652174,221.91304347826087,176.0,176.0,183.65217391304347,198.95652173913044,198.95652173913044,191.30434782608697,183.65217391304347,111.30434782608695,166.95652173913044,180.8695652173913,208.69565217391303,250.43478260869566,180.8695652173913,208.69565217391303,250.43478260869566,250.43478260869566,306.0869565217391,347.82608695652175,250.43478260869566,306.0869565217391,361.7391304347826,208.69565217391303
183.65217391304347,183.65217391304347,160.69565217391303,153.04347826086956,153.04347826086956,214.2608695652174,214.2608695652174,221.91304347826087,176.0,176.0,183.65217391304347,198.95652173913044,206.6086956521739,191.30434782608697,183.65217391304347,111.30434782608695,166.95652173913044,180.8695652173913,208.69565217391303,250.43478260869566,166.95652173913044,208.69565217391303,250.43478260869566,250.43478260869566,306.0869565217391,333.9130434782609,250.43478260869566,306.0869565217391,361.7391304347826,208.69565217391303
183.65217391304347,183.65217391304347,160.69565217391303,153.04347826086956,153.04347826086956,214.2608695652174,221.91304347826087,229.56521739130434,176.0,176.0,183.65217391304347,198.95652173913044,206.6086956521739,198.95652173913044,183.65217391304347,111.30434782608695,153.04347826086956,166.95652173913044,208.69565217391303,250.43478260869566,166.95652173913044,208.69565217391303,250.43478260869566,250.43478260869566,306.0869565217391,333.9130434782609,250.43478260869566,306.0869565217391,361.7391304347826,208.69565217391303
183.65217391304347,183.65217391304347,160.69565217391303,153.04347826086956,153.04347826086956,214.2608695652174,221.91304347826087,229.56521739130434,176.0,176.0,183.65217391304347,198.95652173913044,198.95652173913044,198.95652173913044,183.65217391304347,97.3913043478261,153.04347826086956,166.95652173913044,208.69565217391303,250.43478260869566,166.95652173913044,208.69565217391303,250.43478260869566,250.43478260869566,306.0869565217391,333.9130434782609,250.43478260869566,306.0869565217391,361.7391304347826,208.69565217391303
183.65217391304347,183.65217391304347,160.69565217391303,153.04347826086956,153.04347826086956,214.2608695652174,221.91304347826087,229.56521739130434,176.0,176.0,183.65217391304347,198.95652173913044,206.6086956521739,191.30434782608697,183.65217391304347,97.3913043478261,153.04347826086956,166.95652173913044,208.69565217391303,250.43478260869566,166.95652173913044,208.69565217391303,250.43478260869566,250.43478260869566,306.0869565217391,347.82608695652175,250.43478260869566,306.0869565217391,361.7391304347826,208.69565217391303
183.65217391304347,183.65217391304347,160.69565217391303,153.04347826086956,153.04347826086956,214.2608695652174,221.91304347826087,229.56521739130434,168.34782608695653,176.0,183.65217391304347,198.95652173913044,206.6086956521739,191.30434782608697,183.65217391304347,97.3913043478261,153.04347826086956,166.95652173913044,208.69565217391303,250.43478260869566,166.95652173913044,208.69565217391303,250.43478260869566,250.43478260869566,306.0869565217391,347.82608695652175,250.43478260869566,306.0869565217391,361.7391304347826,208.69565217391303
183.65217391304347,183.65217391304347,160.69565217391303,153.04347826086956,153.04347826086956,214.2608695652174,221.91304347826087,229.56521739130434,176.0,176.0,183.65217391304347,198.95652173913044,198.95652173913044,191.30434782608697,183.65217391304347,97.3913043478261,153.04347826086956,166.95652173913044,208.69565217391303,250.43478260869566,166.95652173913044,208.69565217391303,250.43478260869566,250.43478260869566,306.0869565217391,361.7391304347826,250.43478260869566,306.0869565217391,361.7391304347826,208.69565217391303
176.0,183.65217391304347,160.69565217391303,153.04347826086956,153.04347826086956,214.2608695652174,221.91304347826087,229.56521739130434,168.34782608695653,176.0,183.65217391304347,198.95652173913044,198.95652173913044,191.30434782608697,183.65217391304347,97.3913043478261,153.04347826086956,166.95652173913044,208.69565217391303,250.43478260869566,166.95652173913044,208.69565217391303,236.52173913043478,250.43478260869566,306.0869565217391,361.7391304347826,250.43478260869566,306.0869565217391,361.7391304347826,208.69565217391303
176.0,183.65217391304347,160.69565217391303,153.04347826086956,153.04347826086956,206.6086956521739,221.91304347826087,229.56521739130434,168.34782608695653,176.0,183.65217391304347,198.95652173913044,198.95652173913044,191.30434782608697,183.65217391304347,97.3913043478261,153.04347826086956,166.95652173913044,208.69565217391303,250.43478260869566,166.95652173913044,208.69565217391303,236.52173913043478,250.43478260869566,306.0869565217391,375.6521739130435,250.43478260869566,306.0869565217391,361.7391304347826,208.69565217391303
176.0,183.65217391304347,153.04347826086956,153.04347826086956,153.04347826086956,206.6086956521739,221.91304347826087,229.56521739130434,176.0,176.0,183.65217391304347,198.95652173913044,198.95652173913044,191.30434782608697,183.65217391304347,97.3913043478261,153.04347826086956,166.95652173913044,208.69565217391303,250.43478260869566,166.95652173913044,208.69565217391303,236.52173913043478,250.43478260869566,306.0869565217391,375.6521739130435,250.43478260869566,306.0869565217391,361.7391304347826,208.69565217391303
176.0,183.65217391304347,153.04347826086956,153.04347826086956,153.04347826086956,206.6086956521739,221.91304347826087,229.56521739130434,168.34782608695653,176.0,183.65217391304347,198.95652173913044,206.6086956521739,191.30434782608697,183.65217391304347,97.3913043478261,153.04347826086956,166.95652173913044,208.69565217391303,250.43478260869566,166.95652173913044,194.7826086956522,236.52173913043478,250.43478260869566,306.0869565217391,375.6521739130435,250.43478260869566,306.0869565217391,361.7391304347826,208.69565217391303
176.0,183.65217391304347,153.04347826086956,153.04347826086956,153.04347826086956,206.6086956521739,221.91304347826087,229.56521739130434,168.34782608695653,176.0,183.65217391304347,198.95652173913044,206.6086956521739,191.30434782608697,183.65217391304347,97.3913043478261,153.04347826086956,166.95652173913044,208.69565217391303,250.43478260869566,166.95652173913044,194.7826086956522,236.52173913043478,250.43478260869566,306.0869565217391,375.6521739130435,250.43478260869566,306.0869565217391,361.7391304347826,208.69565217391303
176.0,176.0,153.04347826086956,153.04347826086956,153.04347826086956,206.6086956521739,221.91304347826087,229.56521739130434,168.34782608695653,176.0,183.65217391304347,198.95652173913044,206.6086956521739,191.30434782608697,183.65217391304347,97.3913043478261,153.04347826086956,166.95652173913044,208.69565217391303,250.43478260869566,166.95652173913044,194.7826086956522,236.52173913043478,250.43478260869566,306.0869565217391,375.6521739130435,250.43478260869566,306.0869565217391,361.7391304347826,208.69565217391303
168.34782608695653,176.0,153.04347826086956,145.3913043478261,153.04347826086956,206.6086956521739,221.91304347826087,229.56521739130434,168.34782608695653,176.0,183.65217391304347,198.95652173913044,206.6086956521739,191.30434782608697,183.65217391304347,97.3913043478261,153.04347826086956,166.95652173913044,208.69565217391303,250.43478260869566,166.95652173913044,194.7826086956522,236.52173913043478,250.43478260869566,306.0869565217391,375.6521739130435,236.52173913043478,306.0869565217391,361.7391304347826,208.69565217391303
168.34782608695653,176.0,153.04347826086956,145.3913043478261,145.3913043478261,206.6086956521739,221.91304347826087,229.56521739130434,168.34782608695653,176.0,183.65217391304347,198.95652173913044,206.6086956521739,198.95652173913044,183.65217391304347,83.47826086956522,139.1304347826087,166.95652173913044,208.69565217391303,250.43478260869566,153.04347826086956,194.7826086956522,236.52173913043478,250.43478260869566,306.0869565217391,375.6521739130435,250.43478260869566,306.0869565217391,347.82608695652175,208.69565217391303
176.0,176.0,145.3913043478261,145.3913043478261,145.3913043478261,206.6086956521739,221.91304347826087,229.56521739130434,168.34782608695653,168.34782608695653,183.65217391304347,198.95652173913044,206.6086956521739,198.95652173913044,183.65217391304347,83.47826086956522,139.1304347826087,166.95652173913044,208.69565217391303,264.3478260869565,153.04347826086956,194.7826086956522,236.52173913043478,250.43478260869566,320.0,375.6521739130435,250.43478260869566,306.0869565217391,347.82608695652175,208.69565217391303
